train_idx,recording_id,window_idx
3406,958836,0
3407,1021072,13
3408,892933,1
3409,915555,10
3410,1018064,0
3411,743188,7
3412,1083920,12
3413,1013742,8
3414,735856,5
3415,813955,7
3416,955945,7
3417,1010651,6
3418,1095084,5
3419,1029783,2
3420,958835,4
3421,1012499,4
3422,1046357,5
3423,924638,12
3424,994379,13
3425,1021071,12
3426,1014379,4
3427,721569,9
3428,955945,5
3429,1023050,14
3430,1080242,1
3431,1139790,0
3432,764681,0
3433,1080235,6
3434,860679,10
3435,1139604,10
3436,1013847,1
3437,839869,1
3438,1029783,13
3439,1012498,9
3440,1100538,2
3441,1099293,8
3442,1051517,5
3443,737551,1
3444,1012134,4
3445,1077841,8
3446,872369,6
3447,1023050,11
3448,959619,13
3449,1013748,0
3450,958966,0
3451,1012679,13
3452,924797,1
3453,924626,12
3454,939388,9
3455,1012134,9
3456,914376,13
3457,1013307,14
3458,1015043,1
3459,898674,5
3460,1015043,1
3461,1138428,6
3462,1009102,4
3463,743810,4
3464,955944,1
3465,955954,14
3466,1139951,9
3467,786155,5
3468,994379,10
3469,1099408,4
3470,899902,12
3471,1009102,0
3472,1060244,0
3473,1015043,10
3474,753469,2
3475,1051517,12
3476,1139788,14
3477,1082015,8
3478,1074392,12
3479,1023050,12
3480,679452,2
3481,722853,6
3482,1060245,6
3483,786155,5
3484,1138668,6
3485,1013847,5
3486,1021071,14
3487,880056,2
3488,1133843,14
3489,1138672,3
3490,797245,2
3491,975331,9
3492,860679,13
3493,955954,5
3494,1046357,0
3495,789575,6
3496,1021073,10
3497,1035996,2
3498,1133843,13
3499,1085542,10
3500,928007,4
3501,764681,9
3502,994379,14
3503,1046357,6
3504,679452,8
3505,1083908,10
3506,1090713,8
3507,899902,6
3508,1139790,9
3509,720921,6
3510,899902,3
3511,955944,13
3512,1043795,0
3513,1087463,1
3514,1094463,10
3515,957326,8
3516,924634,13
3517,879118,1
3518,1047654,2
3519,898674,14
3520,1045441,13
3521,872369,0
3522,999808,0
3523,1035996,13
3524,1031083,4
3525,1083920,10
3526,924636,2
3527,999642,5
3528,980450,8
3529,721569,1
3530,1104243,12
3531,924239,8
3532,1139788,14
3533,1007629,0
3534,999642,2
3535,957326,2
3536,1060042,6
3537,1068477,1
3538,1031083,9
3539,1083198,12
3540,1060042,2
3541,697755,6
3542,1043795,6
3543,984442,13
3544,924626,8
3545,955944,0
3546,1039176,8
3547,926363,11
3548,955945,8
3549,706135,7
3550,1010651,9
3551,879118,3
3552,1079586,5
3553,648368,7
3554,898674,3
3555,735856,3
3556,1080242,11
3557,691600,13
3558,1045832,14
3559,1138730,13
3560,735856,0
3561,1107061,6
3562,1138668,4
3563,875451,5
3564,1015040,6
3565,1138427,1
3566,880056,10
3567,958837,6
3568,1094463,5
3569,1021075,1
3570,1139604,14
3571,729504,10
3572,928007,14
3573,1015043,3
3574,963141,2
3575,1029783,11
3576,923855,5
3577,924634,1
3578,1087463,2
3579,924634,4
3580,1020218,9
3581,924638,11
3582,1138428,8
3583,691600,10
3584,872369,1
3585,1012134,7
3586,1014090,11
3587,839869,12
3588,941230,12
3589,872369,10
3590,1021075,5
3591,1013847,6
3592,1013847,10
3593,1082015,2
3594,706135,3
3595,782482,0
3596,1099408,6
3597,1012134,2
3598,648368,10
3599,1035996,9
3600,1138668,5
3601,1089801,9
3602,1087463,6
3603,1090318,6
3604,735828,0
3605,776026,4
3606,958835,7
3607,790022,3
3608,1051517,13
3609,924636,11
3610,959619,14
3611,1056054,7
3612,975331,12
3613,1139310,0
3614,1049703,14
3615,1072200,2
3616,924631,5
3617,1099293,12
3618,1139604,11
3619,1012679,6
3620,1010651,14
3621,648368,3
3622,898844,3
3623,1089801,5
3624,1090318,8
3625,1021071,7
3626,1020218,3
3627,776026,6
3628,813954,4
3629,879118,4
3630,860362,2
3631,1012498,14
3632,1087463,7
3633,1095092,0
3634,1139534,14
3635,1139309,3
3636,973034,5
3637,915555,6
3638,1090318,5
3639,812729,5
3640,1049157,7
3641,1012499,11
3642,980450,14
3643,926363,9
3644,1046357,1
3645,1009102,13
3646,1083920,4
3647,958843,4
3648,1077841,11
3649,892933,5
3650,677543,14
3651,1139789,13
3652,1138662,0
3653,959153,2
3654,688631,5
3655,1035996,8
3656,1036594,9
3657,879667,0
3658,1083908,2
3659,1012499,0
3660,1020218,8
3661,955954,6
3662,1099408,9
3663,720339,8
3664,1012680,7
3665,1133843,10
3666,955945,4
3667,1021071,0
3668,786153,1
3669,959619,7
3670,1051517,2
3671,1090318,8
3672,1013038,9
3673,720921,10
3674,1068477,3
3675,911663,8
3676,702570,0
3677,1139789,5
3678,806343,9
3679,1082015,11
3680,1139788,12
3681,879118,11
3682,1095092,5
3683,839869,6
3684,1136851,0
3685,1015043,0
3686,803375,11
3687,958835,0
3688,1015039,6
3689,1139789,13
3690,1021075,9
3691,1039176,12
3692,892933,8
3693,1012134,11
3694,749982,10
3695,924638,10
3696,1013748,5
3697,1012499,5
3698,1047654,0
3699,825254,9
3700,958837,2
3701,776032,8
3702,813954,5
3703,1043795,5
3704,860362,11
3705,1060042,9
3706,1107072,1
3707,776032,2
3708,736268,7
3709,880054,1
3710,720339,8
3711,958844,13
3712,1083920,5
3713,1095092,2
3714,1060244,13
3715,1080235,13
3716,994379,5
3717,1138428,1
3718,1043795,9
3719,789575,1
3720,721569,4
3721,1018064,8
3722,1139350,4
3723,797245,1
3724,1069251,0
3725,1139309,1
3726,924638,0
3727,1074392,11
3728,955942,12
3729,1018064,6
3730,1012506,0
3731,1072200,10
3732,786154,9
3733,648368,13
3734,1012679,12
3735,735856,6
3736,941230,12
3737,1012500,12
3738,1012136,5
3739,980450,7
3740,958843,7
3741,806343,7
3742,797245,11
3743,1083908,9
3744,1095092,6
3745,1051517,11
3746,1136851,1
3747,955943,0
3748,1051517,3
3749,1049227,2
3750,1139294,0
3751,872369,11
3752,860679,12
3753,958837,13
3754,1060245,2
3755,691600,8
3756,731970,6
3757,829229,12
3758,1014090,8
3759,1015039,12
3760,1013748,6
3761,1080242,9
3762,813954,10
3763,1083908,0
3764,698317,11
3765,706924,10
3766,1087463,0
3767,676549,1
3768,999642,3
3769,677543,4
3770,1018064,3
3771,720921,14
3772,939388,4
3773,958837,7
3774,1029615,7
3775,959153,7
3776,928007,7
3777,975331,1
3778,749982,11
3779,1013832,13
3780,1060042,3
3781,911663,5
3782,1138660,1
3783,924631,7
3784,957291,11
3785,1048430,7
3786,1015040,7
3787,1015051,0
3788,860362,3
3789,1107072,5
3790,1035996,7
3791,688631,10
3792,955943,7
3793,957291,1
3794,1024572,10
3795,958842,0
3796,958837,12
3797,677543,10
3798,829229,13
3799,1077841,9
3800,879667,4
3801,1107061,5
3802,648368,6
3803,1027844,14
3804,1138662,7
3805,1080242,6
3806,1023050,7
3807,1021075,8
3808,1029783,5
3809,1139790,4
3810,1089603,4
3811,1031083,10
3812,1013010,1
3813,731970,7
3814,1086866,1
3815,698317,4
3816,963141,0
3817,1036594,0
3818,1023050,10
3819,825254,13
3820,958837,1
3821,1046357,9
3822,1138730,6
3823,1080235,10
3824,880056,0
3825,1083198,0
3826,813955,9
3827,1079586,8
3828,1107072,2
3829,924239,9
3830,1036594,2
3831,1015051,5
3832,924638,3
3833,1060245,4
3834,914376,8
3835,1009102,10
3836,786154,5
3837,703911,2
3838,1012498,7
3839,764681,0
3840,958844,11
3841,829232,8
3842,1138428,7
3843,911663,14
3844,1087463,5
3845,1139534,13
3846,860679,6
3847,1138670,6
3848,806343,6
3849,806343,13
3850,1077841,9
3851,1099293,9
3852,1012499,11
3853,1013010,2
3854,1049703,8
3855,898844,6
3856,1009102,4
3857,1012134,0
3858,1080235,5
3859,1013832,5
3860,984442,10
3861,720922,0
3862,1012678,2
3863,729504,6
3864,1010651,6
3865,829232,9
3866,1139332,10
3867,860362,2
3868,1023050,4
3869,1035996,13
3870,782482,9
3871,1014090,12
3872,1094463,11
3873,1045446,8
3874,955944,9
3875,1094463,11
3876,1018064,13
3877,1139294,3
3878,1012506,0
3879,1013832,7
3880,1136851,14
3881,1012680,5
3882,1018064,14
3883,1045446,3
3884,958835,3
3885,1138978,0
3886,743810,4
3887,1138672,4
3888,980450,3
3889,648368,2
3890,911663,5
3891,1013847,5
3892,1045446,10
3893,1104243,2
3894,1024572,8
3895,898674,2
3896,1138978,7
3897,1072200,11
3898,926363,0
3899,958838,5
3900,1012404,11
3901,1068477,1
3902,1007629,5
3903,1013742,2
3904,1012404,3
3905,1139789,10
3906,935615,4
3907,1047654,4
3908,829229,3
3909,958842,5
3910,829229,1
3911,957291,7
3912,880056,4
3913,1082015,12
3914,1021072,2
3915,1083920,7
3916,1138662,3
3917,1013038,6
3918,975331,11
3919,743188,13
3920,1099293,12
3921,764681,13
3922,984442,0
3923,898674,13
3924,957326,6
3925,1138978,10
3926,963141,11
3927,776026,12
3928,1139534,1
3929,1056054,6
3930,924797,9
3931,1104243,13
3932,786155,13
3933,676545,10
3934,1139789,14
3935,1092304,9
3936,1090318,11
3937,1080235,9
3938,1090713,8
3939,939388,9
3940,698317,3
3941,984442,6
3942,1083198,5
3943,955942,13
3944,1074392,6
3945,1014379,2
3946,1099293,10
3947,720922,2
3948,1136851,2
3949,1012498,8
3950,1012498,4
3951,1138427,0
3952,1104243,7
3953,1133668,5
3954,924239,6
3955,923855,2
3956,1082015,8
3957,872369,13
3958,697755,4
3959,1049227,0
3960,1049157,10
3961,1079586,2
3962,1138832,10
3963,1060244,3
3964,1014090,13
3965,1049703,6
3966,1046357,11
3967,1027844,10
3968,924638,9
3969,736268,11
3970,1138662,2
3971,677543,6
3972,729504,1
3973,797245,11
3974,1138428,9
3975,1060245,8
3976,935615,5
3977,1139604,4
3978,1099293,11
3979,1133843,6
3980,1139332,12
3981,825254,11
3982,720922,7
3983,1056054,4
3984,1046357,12
3985,1090318,12
3986,1031083,9
3987,926363,4
3988,1079586,12
3989,731970,9
3990,924636,1
3991,677543,4
3992,959619,0
3993,1013307,0
3994,955944,11
3995,924634,6
3996,1138427,10
3997,829229,14
3998,737551,4
3999,1079586,3
4000,1015051,12
4001,720339,6
4002,955954,9
4003,766386,10
4004,1139790,2
4005,928007,13
4006,872369,5
4007,984442,2
4008,753469,4
4009,1095092,10
4010,1056054,5
4011,1096225,5
4012,786155,1
4013,803375,9
4014,1060042,12
4015,1139309,4
4016,706135,11
4017,1012680,11
4018,900144,7
4019,1021072,13
4020,1021073,0
4021,1012679,4
4022,686057,2
4023,1139789,7
4024,1013038,5
4025,789575,4
4026,999642,1
4027,1012680,1
4028,875451,14
4029,721569,10
4030,764681,9
4031,1045441,10
4032,1013742,4
4033,1087463,5
4034,1099293,10
4035,1009102,11
4036,1074392,5
4037,1045832,11
4038,1086866,5
4039,1027846,8
4040,860362,14
4041,1083198,3
4042,879667,11
4043,1010651,11
4044,1094463,3
4045,1086866,13
4046,1083908,12
4047,698317,12
4048,1035996,9
4049,782482,14
4050,702570,2
4051,999642,3
4052,688631,8
4053,697755,7
4054,703911,0
4055,999642,7
4056,1043795,2
4057,735828,0
4058,1133668,8
4059,1012499,2
4060,1136851,9
4061,959153,12
4062,1049703,3
4063,924626,4
4064,1013038,3
4065,786153,10
4066,706135,10
4067,1139790,8
4068,1083920,8
4069,959153,4
4070,1139534,0
4071,1013748,3
4072,706135,5
4073,1012939,1
4074,1029783,1
4075,1012134,3
4076,1012506,10
4077,924797,14
4078,1086866,12
4079,1095092,5
4080,1015040,9
4081,1085542,12
4082,1082015,9
4083,1080242,0
4084,732715,6
4085,1099408,0
4086,1021075,4
4087,1087463,14
4088,915555,1
4089,1068477,0
4090,813954,13
4091,924797,0
4092,1086866,11
4093,958966,4
4094,720339,11
4095,923855,12
4096,892933,9
4097,735828,10
4098,839869,7
4099,1020218,7
4100,735828,2
4101,1049703,12
4102,1083198,1
4103,984442,4
4104,975331,4
4105,1092304,4
4106,1085542,0
4107,924638,14
4108,1092304,0
4109,1139534,10
4110,1133668,11
4111,924631,0
4112,963141,10
4113,1139294,11
4114,880054,4
4115,955945,11
4116,898674,1
4117,1045446,13
4118,1013307,5
4119,1100538,6
4120,1077841,1
4121,1077841,6
4122,898844,0
4123,1049227,7
4124,1013038,3
4125,1139789,2
4126,958835,5
4127,1012680,8
4128,1138672,13
4129,1133668,6
4130,860679,5
4131,1020218,4
4132,923855,6
4133,1020218,0
4134,743188,12
4135,1139332,12
4136,776026,5
4137,1104243,10
4138,806343,14
4139,958843,5
4140,1138427,5
4141,872369,5
4142,1021073,9
4143,686057,10
4144,1139534,4
4145,924631,0
4146,924636,5
4147,1074392,0
4148,957326,10
4149,786154,9
4150,1013010,10
4151,1021073,14
4152,924636,6
4153,1015040,4
4154,898844,5
4155,1013745,3
4156,1080235,13
4157,1133668,9
4158,1051517,0
4159,1138672,10
4160,860362,9
4161,1013038,0
4162,1010651,10
4163,722853,1
4164,1138670,6
4165,1133668,4
4166,720921,13
4167,1104243,3
4168,1009102,7
4169,1074392,8
4170,1085542,7
4171,1099408,8
4172,1031083,14
4173,879118,10
4174,1018064,14
4175,958843,5
4176,1021072,6
4177,1139790,3
4178,1138672,0
4179,698317,1
4180,825254,4
4181,661732,3
4182,721569,7
4183,1012506,2
4184,1094463,12
4185,1035996,1
4186,825254,14
4187,697755,1
4188,1139788,8
4189,958838,8
4190,1086866,6
4191,1139604,8
4192,1023050,9
4193,926363,6
4194,1080235,0
4195,958836,4
4196,1029783,3
4197,958842,4
4198,1024572,9
4199,839869,6
4200,915555,4
4201,1138832,14
4202,721569,14
4203,955943,3
4204,939388,7
4205,959619,10
4206,782482,5
4207,1035996,5
4208,941230,8
4209,1077841,14
4210,782482,1
4211,1099293,0
4212,720339,0
4213,1043795,8
4214,766386,6
4215,731970,1
4216,736268,9
4217,1068477,9
4218,915555,13
4219,688631,13
4220,1096225,4
4221,694376,4
4222,955938,0
4223,994379,0
4224,691600,14
4225,958836,7
4226,1086866,12
4227,813955,11
4228,1083198,2
4229,731970,14
4230,939388,2
4231,941230,8
4232,1045446,7
4233,955944,14
4234,1138662,3
4235,1043795,2
4236,914376,7
4237,1015051,5
4238,722853,4
4239,958966,3
4240,789575,11
4241,1072200,3
4242,959153,4
4243,839869,11
4244,880056,9
4245,786155,0
4246,924636,13
4247,1049157,9
4248,898844,9
4249,1099408,0
4250,1045832,9
4251,1045441,7
4252,1095084,4
4253,782482,14
4254,941230,11
4255,1024572,5
4256,1139534,14
4257,1107061,4
4258,790022,13
4259,1083920,14
4260,955954,7
4261,1107072,9
4262,1133843,9
4263,670954,0
4264,1083920,1
4265,732715,14
4266,753469,1
4267,1009102,12
4268,1018064,12
4269,939388,6
4270,1139604,4
4271,1089801,14
4272,892933,4
4273,694376,2
4274,999642,8
4275,1013038,9
4276,1018064,9
4277,1014379,1
4278,1082015,2
4279,1138427,13
4280,879118,0
4281,676545,12
4282,900144,12
4283,729504,3
4284,1035996,3
4285,1138832,9
4286,786155,7
4287,1049703,0
4288,1139332,4
4289,898674,8
4290,749982,4
4291,1133843,7
4292,872369,13
4293,706924,14
4294,955954,8
4295,806343,2
4296,1012134,8
4297,1138730,1
4298,1138428,11
4299,860679,4
4300,1015051,10
4301,806343,10
4302,1012506,3
4303,1079586,13
4304,786153,8
4305,1060042,10
4306,1021073,1
4307,898844,9
4308,1021075,13
4309,958844,0
4310,749982,12
4311,679452,4
4312,839869,4
4313,999642,13
4314,880054,8
4315,1095084,3
4316,829229,6
4317,691600,10
4318,1039176,7
4319,1138730,1
4320,735828,6
4321,1086866,9
4322,786154,11
4323,1060245,10
4324,1138651,5
4325,924634,7
4326,1045446,6
4327,720921,4
4328,926363,7
4329,1015043,5
4330,1094463,7
4331,959153,10
4332,825254,5
4333,1139294,13
4334,829229,1
4335,1133843,13
4336,1045441,5
4337,958832,0
4338,1013748,10
4339,911663,4
4340,686057,1
4341,1080235,11
4342,1139348,2
4343,1012680,3
4344,941230,7
4345,812729,5
4346,697755,11
4347,935615,2
4348,1139294,9
4349,955923,5
4350,1086866,13
4351,1100538,11
4352,698317,0
4353,679452,12
4354,691600,14
4355,1107061,0
4356,957326,9
4357,1012136,8
4358,703911,3
4359,1012506,1
4360,1138978,0
4361,963141,12
4362,1083198,10
4363,1139951,5
4364,1060042,4
4365,1021071,9
4366,955943,6
4367,706924,11
4368,735856,2
4369,1012134,14
4370,648368,0
4371,721569,11
4372,825254,7
4373,900144,11
4374,1094464,11
4375,691600,6
4376,911663,0
4377,941230,14
4378,973034,9
4379,924626,6
4380,1013832,14
4381,1021071,14
4382,955942,5
4383,1013010,11
4384,1015051,2
4385,1051517,1
4386,1138832,13
4387,958966,5
4388,860679,0
4389,1013307,10
4390,1029783,8
4391,786153,14
4392,1104243,5
4393,1080242,12
4394,973034,2
4395,899902,13
4396,915555,5
4397,1104243,10
4398,736268,6
4399,1012500,10
4400,880054,11
4401,776032,13
4402,1138660,11
4403,924631,5
4404,782482,12
4405,1012680,13
4406,1012499,8
4407,928007,1
4408,1051517,11
4409,1139788,3
4410,880053,4
4411,1007629,11
4412,1045832,12
4413,957326,4
4414,1139604,1
4415,957291,10
4416,1036594,8
4417,1031083,8
4418,743810,13
4419,860362,8
4420,1139788,10
4421,958838,8
4422,958838,5
4423,1138668,4
4424,688631,1
4425,1089129,4
4426,1085542,12
4427,1068477,12
4428,764681,12
4429,1056054,0
4430,829232,13
4431,941230,5
4432,803375,10
4433,706135,7
4434,1080242,5
4435,958837,6
4436,958836,2
4437,1087463,9
4438,1085542,2
4439,829232,0
4440,959619,12
4441,786154,13
4442,914376,2
4443,1138672,5
4444,1029615,11
4445,911663,13
4446,1013745,4
4447,1139534,4
4448,677543,7
4449,1013832,6
4450,789575,13
4451,1027844,6
4452,1138832,4
4453,963141,1
4454,900144,6
4455,1095092,4
4456,1012499,8
4457,1021071,7
4458,994379,3
4459,1139534,7
4460,880056,12
4461,1069251,2
4462,1077841,0
4463,722853,5
4464,963141,14
4465,900144,11
4466,1139294,4
4467,1012136,5
4468,1138670,0
4469,786154,13
4470,880054,9
4471,1099408,2
4472,1090318,10
4473,1020218,13
4474,1077841,4
4475,911663,14
4476,825254,1
4477,955944,6
4478,924636,6
4479,1139332,14
4480,1023050,11
4481,1138662,1
4482,786154,14
4483,1013010,14
4484,670954,1
4485,1007629,13
4486,1080242,1
4487,935615,8
4488,924636,9
4489,1035996,3
4490,825254,5
4491,677543,3
4492,1139350,5
4493,1012500,8
4494,1013010,10
4495,1047654,6
4496,860679,8
4497,872369,1
4498,1039176,2
4499,1039176,1
4500,980450,4
4501,1015051,10
4502,1086866,11
4503,1136851,6
4504,722853,2
4505,1060042,5
4506,1094463,9
4507,958835,13
4508,1138427,3
4509,955943,10
4510,698317,4
4511,1138662,0
4512,1015051,13
4513,959153,14
4514,924797,9
4515,776032,7
4516,880056,3
4517,686057,6
4518,860679,2
4519,829229,0
4520,958836,9
4521,1045441,1
4522,955954,10
4523,957326,11
4524,923855,12
4525,975331,10
4526,1029615,10
4527,1014379,5
4528,694376,12
4529,958832,11
4530,1139310,4
4531,1089801,2
4532,688631,7
4533,1092304,14
4534,1013038,8
4535,743810,3
4536,1012679,0
4537,1007629,4
4538,661732,10
4539,1139310,0
4540,1048430,1
4541,1139790,5
4542,955923,3
4543,703911,4
4544,1043795,12
4545,1014090,7
4546,829229,11
4547,924634,11
4548,1021071,10
4549,1090318,2
4550,1045832,2
4551,1015039,0
4552,1090713,13
4553,955943,12
4554,1029783,11
4555,1094463,7
4556,1138662,8
4557,1139951,8
4558,688631,9
4559,1012136,10
4560,963141,8
4561,1045446,7
4562,720339,14
4563,1080235,12
4564,1139788,11
4565,923855,14
4566,1031083,8
4567,736268,7
4568,1138427,7
4569,1138670,0
4570,776032,8
4571,1010651,2
4572,892933,12
4573,679452,10
4574,786153,4
4575,955945,2
4576,872369,11
4577,1013742,5
4578,892933,2
4579,1138651,7
4580,676545,1
4581,1083908,12
4582,829232,14
4583,1138660,12
4584,959619,12
4585,955944,5
4586,1083920,3
4587,1107072,12
4588,958832,3
4589,735828,5
4590,839869,13
4591,1045446,2
4592,1035996,12
4593,1138978,5
4594,1133843,9
4595,776026,8
4596,697755,9
4597,697755,11
4598,676549,0
4599,958842,12
4600,706924,1
4601,1082015,3
4602,1045446,5
4603,697755,14
4604,806343,3
4605,676545,8
4606,706924,7
4607,1138662,10
4608,1012499,6
4609,860362,0
4610,1036594,6
4611,1029783,6
4612,1012939,2
4613,691600,8
4614,924636,12
4615,1039176,3
4616,1045446,0
4617,899902,12
4618,1013742,2
4619,1138670,5
4620,860362,1
4621,1138662,11
4622,1099293,11
4623,1060042,0
4624,955954,5
4625,1139951,8
4626,676549,2
4627,1049703,9
4628,1095084,11
4629,1138668,2
4630,924797,8
4631,737551,0
4632,1139350,2
4633,880056,9
4634,924636,8
4635,1036594,13
4636,1139604,2
4637,1036594,2
4638,648368,8
4639,1092304,12
4640,782482,12
4641,1027844,4
4642,879667,11
4643,676545,9
4644,914376,2
4645,1139951,3
4646,1087463,4
4647,1089801,2
4648,1138651,6
4649,706924,5
4650,1010651,9
4651,720922,2
4652,1092304,10
4653,766386,5
4654,1035996,4
4655,958842,2
4656,1138662,2
4657,1138660,4
4658,749982,8
4659,935615,3
4660,1010651,3
4661,1012498,11
4662,959153,13
4663,1074392,2
4664,1013832,2
4665,1012939,1
4666,697755,6
4667,1049157,6
4668,1139332,7
4669,1013742,0
4670,1012498,1
4671,1068477,3
4672,1082015,7
4673,975331,4
4674,1138427,4
4675,1138832,7
4676,776026,10
4677,736268,12
4678,1139348,5
4679,720339,4
4680,743188,1
4681,955938,0
4682,1090713,7
4683,1045832,6
4684,939388,8
4685,1133668,3
4686,1139788,0
4687,1089129,0
4688,1045441,0
4689,915555,1
4690,839869,10
4691,1015043,2
4692,1139294,3
4693,1079586,1
4694,1024572,11
4695,786154,2
4696,1024572,0
4697,911663,12
4698,958843,11
4699,1012499,9
4700,1133843,0
4701,677543,11
4702,1094464,0
4703,1090318,1
4704,786155,1
4705,928007,7
4706,721569,8
4707,955945,5
4708,1107061,7
4709,1045441,8
4710,735828,13
4711,923855,5
4712,875451,2
4713,812729,2
4714,721569,7
4715,786154,12
4716,1047654,2
4717,1015043,8
4718,1139332,6
4719,1085542,14
4720,786153,2
4721,879667,2
4722,1068477,2
4723,924631,8
4724,963141,6
4725,776026,13
4726,1068477,10
4727,1035996,5
4728,898674,3
4729,1018064,4
4730,973034,11
4731,720921,12
4732,1015040,0
4733,958843,13
4734,1027846,13
4735,880056,13
4736,898844,10
4737,984442,5
4738,1139294,1
4739,1139534,6
4740,1013745,0
4741,875451,1
4742,1082015,1
4743,1029783,13
4744,1045441,11
4745,1085542,9
4746,1018064,12
4747,1138730,0
4748,1027844,6
4749,1013307,3
4750,1036594,13
4751,1083908,6
4752,1138660,0
4753,1012498,5
4754,829231,0
4755,1020218,14
4756,722853,8
4757,1012680,1
4758,1139790,13
4759,1013307,8
4760,958842,14
4761,973034,4
4762,1138978,8
4763,1027846,6
4764,661732,7
4765,1082015,4
4766,1069251,4
4767,1087463,12
4768,735828,9
4769,803375,10
4770,957291,5
4771,735828,4
4772,829232,4
4773,1012939,2
4774,955942,13
4775,676545,3
4776,984442,9
4777,1012679,10
4778,806343,12
4779,839869,3
4780,743810,8
4781,720921,2
4782,1051517,1
4783,955923,4
4784,958838,2
4785,955944,2
4786,735828,4
4787,1083908,5
4788,958838,1
4789,743188,11
4790,892933,13
4791,1046357,13
4792,1133843,12
4793,1060244,11
4794,829229,4
4795,1048430,4
4796,1009102,1
4797,928007,5
4798,1080242,8
4799,782482,10
4800,941230,0
4801,790022,4
4802,1139309,2
4803,1027844,7
4804,1045441,13
4805,1107061,1
4806,786155,4
4807,1015043,2
4808,926363,12
4809,1139604,2
4810,1027846,0
4811,721569,11
4812,1083198,7
4813,1089129,8
4814,1139332,2
4815,1014090,14
4816,899902,1
4817,1043795,7
4818,1023050,0
4819,900144,7
4820,955938,3
4821,737551,11
4822,1138660,11
4823,1013307,1
4824,1020218,5
4825,1043795,1
4826,797245,6
4827,1015040,9
4828,1099293,7
4829,1094463,14
4830,702570,1
4831,722853,10
4832,1045441,12
4833,1013748,5
4834,898844,3
4835,731970,12
4836,941230,14
4837,1139348,3
4838,1107072,3
4839,879667,8
4840,1139789,11
4841,813954,11
4842,1094463,14
4843,939388,0
4844,743188,4
4845,1083920,11
4846,994379,12
4847,958837,12
4848,1018064,3
4849,1090713,9
4850,749982,1
4851,776032,1
4852,648368,13
4853,1012499,10
4854,736268,2
4855,1012680,14
4856,1138660,10
4857,1138730,2
4858,729504,10
4859,706924,10
4860,766386,0
4861,806343,10
4862,706135,2
4863,676549,6
4864,697755,9
4865,1083920,10
4866,1086866,6
4867,790022,9
4868,958837,5
4869,1012500,6
4870,813955,9
4871,1031083,2
4872,676545,2
4873,1013832,8
4874,688631,13
4875,941230,9
4876,958844,6
4877,955942,0
4878,958843,3
4879,1060245,3
4880,898844,0
4881,957291,3
4882,1138651,12
4883,1136851,7
4884,1138832,13
4885,753469,4
4886,1089801,7
4887,743188,6
4888,900144,14
4889,924631,10
4890,806343,1
4891,1138428,5
4892,721569,1
4893,1086866,2
4894,860362,8
4895,999808,2
4896,1080242,3
4897,702570,7
4898,1139788,9
4899,686057,8
4900,1012404,5
4901,1139604,3
4902,670954,6
4903,924239,5
4904,1015039,3
4905,686057,12
4906,958844,10
4907,935615,10
4908,959153,3
4909,1013010,9
4910,679452,1
4911,1015040,5
4912,737551,8
4913,1013742,13
4914,1100538,1
4915,1012499,12
4916,813954,8
4917,1049703,13
4918,1039176,14
4919,1012678,7
4920,879667,10
4921,958843,4
4922,1045441,14
4923,1095092,13
4924,732715,8
4925,1039176,9
4926,1095092,11
4927,924636,8
4928,1139789,1
4929,720922,7
4930,1027844,2
4931,797245,8
4932,1012498,14
4933,776026,11
4934,1045441,12
4935,1031083,2
4936,1083920,2
4937,1012404,6
4938,955943,6
4939,1012500,13
4940,1046357,6
4941,1068477,7
4942,677543,8
4943,1048430,6
4944,984442,5
4945,1083908,11
4946,1099293,5
4947,1083908,7
4948,1049227,3
4949,1013748,1
4950,1080242,4
4951,764681,5
4952,676545,13
4953,1013307,2
4954,1045446,6
4955,924631,13
4956,955945,0
4957,1012136,14
4958,1138670,4
4959,1079586,9
4960,1090713,4
4961,1013307,2
4962,1012498,2
4963,924631,13
4964,676549,3
4965,957291,5
4966,736268,4
4967,1072200,0
4968,720921,8
4969,697755,5
4970,743810,1
4971,806343,14
4972,786154,11
4973,735828,14
4974,749982,10
4975,732715,5
4976,1068477,12
4977,924626,0
4978,1139788,3
4979,1069251,6
4980,1013748,14
4981,898844,4
4982,923855,2
4983,1085542,0
4984,1012499,10
4985,732715,10
4986,980450,6
4987,1013010,4
4988,720339,9
4989,999642,4
4990,1012499,3
4991,1045446,12
4992,955945,14
4993,939388,3
4994,1100538,8
4995,1139348,5
4996,813954,6
4997,959153,6
4998,1085542,6
4999,732715,9
5000,1031083,7
5001,1027844,0
5002,776032,12
5003,1086866,0
5004,1049157,1
5005,958837,13
5006,958842,7
5007,688631,11
5008,1139789,6
5009,766386,1
5010,1013742,9
5011,1138832,3
5012,1087463,8
5013,1012679,14
5014,898674,10
5015,959619,9
5016,1089603,7
5017,959153,9
5018,829231,3
5019,1060244,5
5020,1138730,10
5021,1139789,1
5022,1012134,10
5023,1080242,10
5024,1092304,9
5025,958844,14
5026,721569,8
5027,1138832,0
5028,786154,10
5029,679452,3
5030,1013847,7
5031,975331,14
5032,1013832,9
5033,729504,2
5034,1138672,2
5035,879118,9
5036,720921,6
5037,1099408,11
5038,958842,9
5039,790022,8
5040,1085542,11
5041,1012680,6
5042,879118,1
5043,955944,9
5044,1139790,12
5045,1013038,2
