recording_id,species,window_idx,source_url,split
972394,Song Sparrow,6,https://xeno-canto.org/972394/download,train
972394,Song Sparrow,7,https://xeno-canto.org/972394/download,train
972394,Song Sparrow,8,https://xeno-canto.org/972394/download,train
972394,Song Sparrow,9,https://xeno-canto.org/972394/download,train
963184,Song Sparrow,0,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,1,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,2,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,3,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,4,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,5,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,6,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,7,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,8,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,9,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,10,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,11,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,12,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,13,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,14,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,15,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,16,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,17,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,18,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,19,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,20,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,21,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,22,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,23,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,24,https://xeno-canto.org/963184/download,train
963184,Song Sparrow,25,https://xeno-canto.org/963184/download,train
963135,Song Sparrow,0,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,1,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,2,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,3,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,4,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,5,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,6,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,7,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,8,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,9,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,10,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,11,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,12,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,13,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,14,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,15,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,16,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,17,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,18,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,19,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,20,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,21,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,22,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,23,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,24,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,25,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,26,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,27,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,28,https://xeno-canto.org/963135/download,train
963135,Song Sparrow,29,https://xeno-canto.org/963135/download,train
958106,Song Sparrow,0,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,1,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,2,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,3,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,4,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,5,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,6,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,7,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,8,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,9,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,10,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,11,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,12,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,13,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,14,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,15,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,16,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,17,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,18,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,19,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,20,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,21,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,22,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,23,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,24,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,25,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,26,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,27,https://xeno-canto.org/958106/download,test
958106,Song Sparrow,28,https://xeno-canto.org/958106/download,test
939373,Song Sparrow,0,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,1,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,2,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,3,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,4,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,5,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,6,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,7,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,8,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,9,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,10,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,11,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,12,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,13,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,14,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,15,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,16,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,17,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,18,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,19,https://xeno-canto.org/939373/download,test
939373,Song Sparrow,20,https://xeno-canto.org/939373/download,test
930839,Song Sparrow,0,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,1,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,2,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,3,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,4,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,5,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,6,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,7,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,8,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,9,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,10,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,11,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,12,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,13,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,14,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,15,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,16,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,17,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,18,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,19,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,20,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,21,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,22,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,23,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,24,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,25,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,26,https://xeno-canto.org/930839/download,train
930839,Song Sparrow,27,https://xeno-canto.org/930839/download,train
924411,Song Sparrow,0,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,1,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,2,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,3,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,4,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,5,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,6,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,7,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,8,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,9,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,10,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,11,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,12,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,13,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,14,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,15,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,16,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,17,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,18,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,19,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,20,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,21,https://xeno-canto.org/924411/download,train
924411,Song Sparrow,22,https://xeno-canto.org/924411/download,train
922566,Song Sparrow,0,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,1,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,2,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,3,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,4,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,5,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,6,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,7,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,8,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,9,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,10,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,11,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,12,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,13,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,14,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,15,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,16,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,17,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,18,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,19,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,20,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,21,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,22,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,23,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,24,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,25,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,26,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,27,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,28,https://xeno-canto.org/922566/download,train
922566,Song Sparrow,29,https://xeno-canto.org/922566/download,train
900123,Song Sparrow,0,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,1,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,2,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,3,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,4,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,5,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,6,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,7,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,8,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,9,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,10,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,11,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,12,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,13,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,14,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,15,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,16,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,17,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,18,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,19,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,20,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,21,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,22,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,23,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,24,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,25,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,26,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,27,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,28,https://xeno-canto.org/900123/download,train
900123,Song Sparrow,29,https://xeno-canto.org/900123/download,train
900079,Song Sparrow,0,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,1,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,2,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,3,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,4,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,5,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,6,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,7,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,8,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,9,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,10,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,11,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,12,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,13,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,14,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,15,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,16,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,17,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,18,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,19,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,20,https://xeno-canto.org/900079/download,train
900079,Song Sparrow,21,https://xeno-canto.org/900079/download,train
900078,Song Sparrow,0,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,1,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,2,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,3,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,4,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,5,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,6,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,7,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,8,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,9,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,10,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,11,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,12,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,13,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,14,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,15,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,16,https://xeno-canto.org/900078/download,val
900078,Song Sparrow,17,https://xeno-canto.org/900078/download,val
878333,Song Sparrow,0,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,1,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,2,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,3,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,4,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,5,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,6,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,7,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,8,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,9,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,10,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,11,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,12,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,13,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,14,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,15,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,16,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,17,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,18,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,19,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,20,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,21,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,22,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,23,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,24,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,25,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,26,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,27,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,28,https://xeno-canto.org/878333/download,train
878333,Song Sparrow,29,https://xeno-canto.org/878333/download,train
837816,Song Sparrow,0,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,1,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,2,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,3,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,4,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,5,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,6,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,7,https://xeno-canto.org/837816/download,train
837816,Song Sparrow,8,https://xeno-canto.org/837816/download,train
836992,Song Sparrow,0,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,1,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,2,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,3,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,4,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,5,https://xeno-canto.org/836992/download,train
836992,Song Sparrow,6,https://xeno-canto.org/836992/download,train
829233,Song Sparrow,0,https://xeno-canto.org/829233/download,train
829233,Song Sparrow,1,https://xeno-canto.org/829233/download,train
829233,Song Sparrow,2,https://xeno-canto.org/829233/download,train
829233,Song Sparrow,3,https://xeno-canto.org/829233/download,train
829233,Song Sparrow,4,https://xeno-canto.org/829233/download,train
829230,Song Sparrow,0,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,1,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,2,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,3,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,4,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,5,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,6,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,7,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,8,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,9,https://xeno-canto.org/829230/download,train
829230,Song Sparrow,10,https://xeno-canto.org/829230/download,train
826141,Song Sparrow,0,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,1,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,2,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,3,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,4,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,5,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,6,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,7,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,8,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,9,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,10,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,11,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,12,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,13,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,14,https://xeno-canto.org/826141/download,test
826141,Song Sparrow,15,https://xeno-canto.org/826141/download,test
826140,Song Sparrow,0,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,1,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,2,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,3,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,4,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,5,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,6,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,7,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,8,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,9,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,10,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,11,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,12,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,13,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,14,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,15,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,16,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,17,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,18,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,19,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,20,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,21,https://xeno-canto.org/826140/download,train
826140,Song Sparrow,22,https://xeno-canto.org/826140/download,train
826136,Song Sparrow,0,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,1,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,2,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,3,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,4,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,5,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,6,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,7,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,8,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,9,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,10,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,11,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,12,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,13,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,14,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,15,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,16,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,17,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,18,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,19,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,20,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,21,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,22,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,23,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,24,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,25,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,26,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,27,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,28,https://xeno-canto.org/826136/download,val
826136,Song Sparrow,29,https://xeno-canto.org/826136/download,val
820371,Song Sparrow,0,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,1,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,2,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,3,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,4,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,5,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,6,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,7,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,8,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,9,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,10,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,11,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,12,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,13,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,14,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,15,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,16,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,17,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,18,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,19,https://xeno-canto.org/820371/download,train
820371,Song Sparrow,20,https://xeno-canto.org/820371/download,train
820368,Song Sparrow,0,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,1,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,2,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,3,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,4,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,5,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,6,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,7,https://xeno-canto.org/820368/download,test
820368,Song Sparrow,8,https://xeno-canto.org/820368/download,test
818092,Song Sparrow,0,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,1,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,2,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,3,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,4,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,5,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,6,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,7,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,8,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,9,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,10,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,11,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,12,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,13,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,14,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,15,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,16,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,17,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,18,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,19,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,20,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,21,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,22,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,23,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,24,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,25,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,26,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,27,https://xeno-canto.org/818092/download,test
818092,Song Sparrow,28,https://xeno-canto.org/818092/download,test
