recording_id,species,file_url,duration_s,quality,country
714834,Dark-eyed Junco,https://xeno-canto.org/714834/download,15.0,A,United States
691318,Dark-eyed Junco,https://xeno-canto.org/691318/download,47.0,A,United States
691316,Dark-eyed Junco,https://xeno-canto.org/691316/download,49.0,A,United States
676870,Dark-eyed Junco,https://xeno-canto.org/676870/download,27.0,A,Canada
667170,Dark-eyed Junco,https://xeno-canto.org/667170/download,34.0,A,United States
662858,Dark-eyed Junco,https://xeno-canto.org/662858/download,41.0,A,United States
638300,Dark-eyed Junco,https://xeno-canto.org/638300/download,47.0,A,United States
636425,Dark-eyed Junco,https://xeno-canto.org/636425/download,47.0,A,Canada
628051,Dark-eyed Junco,https://xeno-canto.org/628051/download,96.0,A,United States
628047,Dark-eyed Junco,https://xeno-canto.org/628047/download,99.0,A,United States
609231,Dark-eyed Junco,https://xeno-canto.org/609231/download,93.0,A,United States
606101,Dark-eyed Junco,https://xeno-canto.org/606101/download,57.0,A,United States
606100,Dark-eyed Junco,https://xeno-canto.org/606100/download,18.0,A,United States
605845,Dark-eyed Junco,https://xeno-canto.org/605845/download,110.0,A,United States
605843,Dark-eyed Junco,https://xeno-canto.org/605843/download,39.0,A,United States
600770,Dark-eyed Junco,https://xeno-canto.org/600770/download,67.0,A,United States
600769,Dark-eyed Junco,https://xeno-canto.org/600769/download,61.0,A,United States
598456,Dark-eyed Junco,https://xeno-canto.org/598456/download,70.0,A,Canada
577486,Dark-eyed Junco,https://xeno-canto.org/577486/download,49.0,A,United States
571056,Dark-eyed Junco,https://xeno-canto.org/571056/download,38.0,A,United States
571054,Dark-eyed Junco,https://xeno-canto.org/571054/download,81.0,A,United States
569535,Dark-eyed Junco,https://xeno-canto.org/569535/download,12.0,A,Canada
567901,Dark-eyed Junco,https://xeno-canto.org/567901/download,76.0,A,United States
563632,Dark-eyed Junco,https://xeno-canto.org/563632/download,15.0,A,United States
522860,Dark-eyed Junco,https://xeno-canto.org/522860/download,11.0,A,United States
497023,Dark-eyed Junco,https://xeno-canto.org/497023/download,21.0,A,Canada
487484,Dark-eyed Junco,https://xeno-canto.org/487484/download,33.0,A,Canada
487483,Dark-eyed Junco,https://xeno-canto.org/487483/download,91.0,A,Canada
477131,Dark-eyed Junco,https://xeno-canto.org/477131/download,14.0,A,United States
475740,Dark-eyed Junco,https://xeno-canto.org/475740/download,68.0,A,Canada
473419,Dark-eyed Junco,https://xeno-canto.org/473419/download,25.0,A,United States
469746,Dark-eyed Junco,https://xeno-canto.org/469746/download,25.0,A,United States
448964,Dark-eyed Junco,https://xeno-canto.org/448964/download,35.0,A,United States
421294,Dark-eyed Junco,https://xeno-canto.org/421294/download,28.0,A,United States
420400,Dark-eyed Junco,https://xeno-canto.org/420400/download,26.0,A,United States
408664,Dark-eyed Junco,https://xeno-canto.org/408664/download,22.0,A,United States
408663,Dark-eyed Junco,https://xeno-canto.org/408663/download,22.0,A,United States
408652,Dark-eyed Junco,https://xeno-canto.org/408652/download,57.0,A,United States
408651,Dark-eyed Junco,https://xeno-canto.org/408651/download,25.0,A,United States
406329,Dark-eyed Junco,https://xeno-canto.org/406329/download,62.0,A,United States
394524,Dark-eyed Junco,https://xeno-canto.org/394524/download,85.0,A,Canada
382680,Dark-eyed Junco,https://xeno-canto.org/382680/download,15.0,A,United States
381592,Dark-eyed Junco,https://xeno-canto.org/381592/download,73.0,A,United States
381590,Dark-eyed Junco,https://xeno-canto.org/381590/download,89.0,A,United States
381584,Dark-eyed Junco,https://xeno-canto.org/381584/download,25.0,A,United States
379008,Dark-eyed Junco,https://xeno-canto.org/379008/download,59.0,A,Canada
367068,Dark-eyed Junco,https://xeno-canto.org/367068/download,111.0,A,United States
365749,Dark-eyed Junco,https://xeno-canto.org/365749/download,59.0,A,United States
362894,Dark-eyed Junco,https://xeno-canto.org/362894/download,50.0,A,United States
362427,Dark-eyed Junco,https://xeno-canto.org/362427/download,13.0,A,United States
357028,Dark-eyed Junco,https://xeno-canto.org/357028/download,17.0,A,United States
353583,Dark-eyed Junco,https://xeno-canto.org/353583/download,10.0,A,United States
353513,Dark-eyed Junco,https://xeno-canto.org/353513/download,30.0,A,United States
353496,Dark-eyed Junco,https://xeno-canto.org/353496/download,51.0,A,United States
348374,Dark-eyed Junco,https://xeno-canto.org/348374/download,10.0,A,Mexico
348373,Dark-eyed Junco,https://xeno-canto.org/348373/download,98.0,A,Mexico
348371,Dark-eyed Junco,https://xeno-canto.org/348371/download,61.0,A,Mexico
348370,Dark-eyed Junco,https://xeno-canto.org/348370/download,90.0,A,Mexico
348369,Dark-eyed Junco,https://xeno-canto.org/348369/download,89.0,A,Mexico
348368,Dark-eyed Junco,https://xeno-canto.org/348368/download,60.0,A,Mexico
348367,Dark-eyed Junco,https://xeno-canto.org/348367/download,82.0,A,Mexico
348366,Dark-eyed Junco,https://xeno-canto.org/348366/download,29.0,A,Mexico
330636,Dark-eyed Junco,https://xeno-canto.org/330636/download,31.0,A,United States
327747,Dark-eyed Junco,https://xeno-canto.org/327747/download,77.0,A,United States
325254,Dark-eyed Junco,https://xeno-canto.org/325254/download,14.0,A,Canada
322995,Dark-eyed Junco,https://xeno-canto.org/322995/download,41.0,A,United States
289054,Dark-eyed Junco,https://xeno-canto.org/289054/download,25.0,A,United States
269029,Dark-eyed Junco,https://xeno-canto.org/269029/download,22.0,A,United States
269028,Dark-eyed Junco,https://xeno-canto.org/269028/download,39.0,A,United States
267999,Dark-eyed Junco,https://xeno-canto.org/267999/download,31.0,A,United States
253589,Dark-eyed Junco,https://xeno-canto.org/253589/download,99.0,A,United States
224748,Dark-eyed Junco,https://xeno-canto.org/224748/download,28.0,A,United States
224747,Dark-eyed Junco,https://xeno-canto.org/224747/download,22.0,A,United States
224746,Dark-eyed Junco,https://xeno-canto.org/224746/download,18.0,A,United States
206101,Dark-eyed Junco,https://xeno-canto.org/206101/download,46.0,A,United States
206096,Dark-eyed Junco,https://xeno-canto.org/206096/download,99.0,A,United States
195545,Dark-eyed Junco,https://xeno-canto.org/195545/download,26.0,A,Canada
195544,Dark-eyed Junco,https://xeno-canto.org/195544/download,112.0,A,Canada
195416,Dark-eyed Junco,https://xeno-canto.org/195416/download,21.0,A,Canada
193767,Dark-eyed Junco,https://xeno-canto.org/193767/download,18.0,A,Canada
192496,Dark-eyed Junco,https://xeno-canto.org/192496/download,90.0,A,Canada
192494,Dark-eyed Junco,https://xeno-canto.org/192494/download,75.0,A,Canada
189976,Dark-eyed Junco,https://xeno-canto.org/189976/download,79.0,A,Canada
189975,Dark-eyed Junco,https://xeno-canto.org/189975/download,81.0,A,Canada
186312,Dark-eyed Junco,https://xeno-canto.org/186312/download,70.0,A,Canada
181419,Dark-eyed Junco,https://xeno-canto.org/181419/download,27.0,A,United States
178940,Dark-eyed Junco,https://xeno-canto.org/178940/download,29.0,A,United States
172408,Dark-eyed Junco,https://xeno-canto.org/172408/download,37.0,A,United States
172401,Dark-eyed Junco,https://xeno-canto.org/172401/download,34.0,A,United States
169594,Dark-eyed Junco,https://xeno-canto.org/169594/download,86.0,A,United States
152586,Dark-eyed Junco,https://xeno-canto.org/152586/download,24.0,A,United States
139623,Dark-eyed Junco,https://xeno-canto.org/139623/download,69.0,A,United States
134508,Dark-eyed Junco,https://xeno-canto.org/134508/download,15.0,A,Canada
131953,Dark-eyed Junco,https://xeno-canto.org/131953/download,20.0,A,Canada
125725,Dark-eyed Junco,https://xeno-canto.org/125725/download,48.0,A,United States
125081,Dark-eyed Junco,https://xeno-canto.org/125081/download,17.0,A,United States
125078,Dark-eyed Junco,https://xeno-canto.org/125078/download,64.0,A,United States
125077,Dark-eyed Junco,https://xeno-canto.org/125077/download,50.0,A,United States
125076,Dark-eyed Junco,https://xeno-canto.org/125076/download,66.0,A,United States
125075,Dark-eyed Junco,https://xeno-canto.org/125075/download,34.0,A,United States
125073,Dark-eyed Junco,https://xeno-canto.org/125073/download,31.0,A,United States
125072,Dark-eyed Junco,https://xeno-canto.org/125072/download,26.0,A,United States
125070,Dark-eyed Junco,https://xeno-canto.org/125070/download,50.0,A,United States
125069,Dark-eyed Junco,https://xeno-canto.org/125069/download,75.0,A,United States
114667,Dark-eyed Junco,https://xeno-canto.org/114667/download,47.0,A,United States
113826,Dark-eyed Junco,https://xeno-canto.org/113826/download,31.0,A,United States
110975,Dark-eyed Junco,https://xeno-canto.org/110975/download,50.0,A,United States
109855,Dark-eyed Junco,https://xeno-canto.org/109855/download,44.0,A,United States
107854,Dark-eyed Junco,https://xeno-canto.org/107854/download,42.0,A,United States
104587,Dark-eyed Junco,https://xeno-canto.org/104587/download,32.0,A,United States
104586,Dark-eyed Junco,https://xeno-canto.org/104586/download,21.0,A,United States
104585,Dark-eyed Junco,https://xeno-canto.org/104585/download,105.0,A,United States
104584,Dark-eyed Junco,https://xeno-canto.org/104584/download,80.0,A,United States
104514,Dark-eyed Junco,https://xeno-canto.org/104514/download,35.0,A,United States
99379,Dark-eyed Junco,https://xeno-canto.org/99379/download,36.0,A,Canada
83520,Dark-eyed Junco,https://xeno-canto.org/83520/download,11.0,A,United States
79986,Dark-eyed Junco,https://xeno-canto.org/79986/download,63.0,A,United States
79618,Dark-eyed Junco,https://xeno-canto.org/79618/download,88.0,A,United States
79077,Dark-eyed Junco,https://xeno-canto.org/79077/download,15.0,A,United States
79076,Dark-eyed Junco,https://xeno-canto.org/79076/download,36.0,A,United States
76622,Dark-eyed Junco,https://xeno-canto.org/76622/download,90.0,A,United States
76621,Dark-eyed Junco,https://xeno-canto.org/76621/download,44.0,A,United States
76620,Dark-eyed Junco,https://xeno-canto.org/76620/download,62.0,A,United States
76515,Dark-eyed Junco,https://xeno-canto.org/76515/download,20.0,A,United States
72923,Dark-eyed Junco,https://xeno-canto.org/72923/download,43.0,A,United States
72013,Dark-eyed Junco,https://xeno-canto.org/72013/download,47.0,A,Mexico
72011,Dark-eyed Junco,https://xeno-canto.org/72011/download,80.0,A,Mexico
72010,Dark-eyed Junco,https://xeno-canto.org/72010/download,20.0,A,Mexico
72007,Dark-eyed Junco,https://xeno-canto.org/72007/download,36.0,A,Mexico
71990,Dark-eyed Junco,https://xeno-canto.org/71990/download,44.0,A,Mexico
71988,Dark-eyed Junco,https://xeno-canto.org/71988/download,19.0,A,Mexico
35301,Dark-eyed Junco,https://xeno-canto.org/35301/download,24.0,A,United States
22066,Dark-eyed Junco,https://xeno-canto.org/22066/download,46.0,A,United States
20831,Dark-eyed Junco,https://xeno-canto.org/20831/download,18.0,A,United States
20830,Dark-eyed Junco,https://xeno-canto.org/20830/download,41.0,A,United States
20829,Dark-eyed Junco,https://xeno-canto.org/20829/download,45.0,A,United States
14233,Dark-eyed Junco,https://xeno-canto.org/14233/download,20.0,A,United States
14232,Dark-eyed Junco,https://xeno-canto.org/14232/download,31.0,A,United States
13880,Dark-eyed Junco,https://xeno-canto.org/13880/download,40.0,A,United States
13879,Dark-eyed Junco,https://xeno-canto.org/13879/download,52.0,A,United States
13878,Dark-eyed Junco,https://xeno-canto.org/13878/download,46.0,A,United States
1139591,Dark-eyed Junco,https://xeno-canto.org/1139591/download,64.0,B,United States
1137370,Dark-eyed Junco,https://xeno-canto.org/1137370/download,61.0,B,United States
1137369,Dark-eyed Junco,https://xeno-canto.org/1137369/download,19.0,B,United States
1137368,Dark-eyed Junco,https://xeno-canto.org/1137368/download,20.0,B,United States
1133671,Dark-eyed Junco,https://xeno-canto.org/1133671/download,21.0,B,United States
1133670,Dark-eyed Junco,https://xeno-canto.org/1133670/download,50.0,B,United States
1133667,Dark-eyed Junco,https://xeno-canto.org/1133667/download,51.0,B,United States
1133666,Dark-eyed Junco,https://xeno-canto.org/1133666/download,42.0,B,United States
1105891,Dark-eyed Junco,https://xeno-canto.org/1105891/download,31.0,B,United States
1103012,Dark-eyed Junco,https://xeno-canto.org/1103012/download,32.0,B,United States
1100163,Dark-eyed Junco,https://xeno-canto.org/1100163/download,101.0,B,Canada
1094790,Dark-eyed Junco,https://xeno-canto.org/1094790/download,46.0,B,United States
1094333,Dark-eyed Junco,https://xeno-canto.org/1094333/download,95.0,B,United States
1094332,Dark-eyed Junco,https://xeno-canto.org/1094332/download,26.0,B,United States
1090407,Dark-eyed Junco,https://xeno-canto.org/1090407/download,15.0,B,United States
1089479,Dark-eyed Junco,https://xeno-canto.org/1089479/download,27.0,B,United States
1088358,Dark-eyed Junco,https://xeno-canto.org/1088358/download,86.0,B,United States
1088332,Dark-eyed Junco,https://xeno-canto.org/1088332/download,59.0,B,United States
1083922,Dark-eyed Junco,https://xeno-canto.org/1083922/download,12.0,B,United States
1083204,Dark-eyed Junco,https://xeno-canto.org/1083204/download,78.0,B,United States
1083203,Dark-eyed Junco,https://xeno-canto.org/1083203/download,63.0,B,United States
1080234,Dark-eyed Junco,https://xeno-canto.org/1080234/download,52.0,B,United States
1072498,Dark-eyed Junco,https://xeno-canto.org/1072498/download,21.0,B,United States
1065283,Dark-eyed Junco,https://xeno-canto.org/1065283/download,16.0,B,United States
1055884,Dark-eyed Junco,https://xeno-canto.org/1055884/download,59.0,B,United States
1055883,Dark-eyed Junco,https://xeno-canto.org/1055883/download,59.0,B,United States
1043879,Dark-eyed Junco,https://xeno-canto.org/1043879/download,41.0,B,United States
1035670,Dark-eyed Junco,https://xeno-canto.org/1035670/download,27.0,B,United States
1022553,Dark-eyed Junco,https://xeno-canto.org/1022553/download,32.0,B,Canada
1022552,Dark-eyed Junco,https://xeno-canto.org/1022552/download,90.0,B,Canada
1022551,Dark-eyed Junco,https://xeno-canto.org/1022551/download,75.0,B,Canada
1022549,Dark-eyed Junco,https://xeno-canto.org/1022549/download,118.0,B,Canada
1022547,Dark-eyed Junco,https://xeno-canto.org/1022547/download,11.0,B,Canada
1022538,Dark-eyed Junco,https://xeno-canto.org/1022538/download,13.0,B,Canada
1020827,Dark-eyed Junco,https://xeno-canto.org/1020827/download,46.0,B,Canada
1020826,Dark-eyed Junco,https://xeno-canto.org/1020826/download,33.0,B,Canada
1018816,Dark-eyed Junco,https://xeno-canto.org/1018816/download,111.0,B,United States
1014481,Dark-eyed Junco,https://xeno-canto.org/1014481/download,101.0,B,Canada
1014480,Dark-eyed Junco,https://xeno-canto.org/1014480/download,12.0,B,Canada
1014356,Dark-eyed Junco,https://xeno-canto.org/1014356/download,32.0,B,Canada
1010846,Dark-eyed Junco,https://xeno-canto.org/1010846/download,73.0,B,United States
1009857,Dark-eyed Junco,https://xeno-canto.org/1009857/download,32.0,B,United States
984717,Dark-eyed Junco,https://xeno-canto.org/984717/download,52.0,B,Canada
984330,Dark-eyed Junco,https://xeno-canto.org/984330/download,65.0,B,United States
946599,Dark-eyed Junco,https://xeno-canto.org/946599/download,23.0,B,United States
945851,Dark-eyed Junco,https://xeno-canto.org/945851/download,52.0,B,United States
945849,Dark-eyed Junco,https://xeno-canto.org/945849/download,51.0,B,United States
943327,Dark-eyed Junco,https://xeno-canto.org/943327/download,31.0,B,United States
935465,Dark-eyed Junco,https://xeno-canto.org/935465/download,16.0,B,United States
929919,Dark-eyed Junco,https://xeno-canto.org/929919/download,43.0,B,United States
929818,Dark-eyed Junco,https://xeno-canto.org/929818/download,15.0,B,United States
929684,Dark-eyed Junco,https://xeno-canto.org/929684/download,16.0,B,United States
926547,Dark-eyed Junco,https://xeno-canto.org/926547/download,12.0,B,United States
912035,Dark-eyed Junco,https://xeno-canto.org/912035/download,18.0,B,Canada
911998,Dark-eyed Junco,https://xeno-canto.org/911998/download,35.0,B,United States
909715,Dark-eyed Junco,https://xeno-canto.org/909715/download,16.0,B,United States
856587,Dark-eyed Junco,https://xeno-canto.org/856587/download,44.0,B,United States
845605,Dark-eyed Junco,https://xeno-canto.org/845605/download,31.0,B,United States
839240,Dark-eyed Junco,https://xeno-canto.org/839240/download,13.0,B,United States
812920,Dark-eyed Junco,https://xeno-canto.org/812920/download,46.0,B,United States
804568,Dark-eyed Junco,https://xeno-canto.org/804568/download,23.0,B,United States
801708,Dark-eyed Junco,https://xeno-canto.org/801708/download,22.0,B,Canada
786550,Dark-eyed Junco,https://xeno-canto.org/786550/download,18.0,B,United States
785275,Dark-eyed Junco,https://xeno-canto.org/785275/download,29.0,B,United States
785274,Dark-eyed Junco,https://xeno-canto.org/785274/download,56.0,B,United States
785273,Dark-eyed Junco,https://xeno-canto.org/785273/download,34.0,B,United States
783591,Dark-eyed Junco,https://xeno-canto.org/783591/download,57.0,B,United States
783590,Dark-eyed Junco,https://xeno-canto.org/783590/download,77.0,B,United States
778041,Dark-eyed Junco,https://xeno-canto.org/778041/download,25.0,B,Canada
771793,Dark-eyed Junco,https://xeno-canto.org/771793/download,22.0,B,United States
767490,Dark-eyed Junco,https://xeno-canto.org/767490/download,19.0,B,United States
743168,Dark-eyed Junco,https://xeno-canto.org/743168/download,80.0,B,United States
731844,Dark-eyed Junco,https://xeno-canto.org/731844/download,63.0,B,United States
731843,Dark-eyed Junco,https://xeno-canto.org/731843/download,18.0,B,United States
729535,Dark-eyed Junco,https://xeno-canto.org/729535/download,29.0,B,Canada
729534,Dark-eyed Junco,https://xeno-canto.org/729534/download,10.0,B,Canada
727513,Dark-eyed Junco,https://xeno-canto.org/727513/download,29.0,B,United States
727505,Dark-eyed Junco,https://xeno-canto.org/727505/download,30.0,B,United States
725633,Dark-eyed Junco,https://xeno-canto.org/725633/download,61.0,B,Canada
720920,Dark-eyed Junco,https://xeno-canto.org/720920/download,21.0,B,Canada
718210,Dark-eyed Junco,https://xeno-canto.org/718210/download,86.0,B,United States
718203,Dark-eyed Junco,https://xeno-canto.org/718203/download,100.0,B,United States
718196,Dark-eyed Junco,https://xeno-canto.org/718196/download,11.0,B,United States
718195,Dark-eyed Junco,https://xeno-canto.org/718195/download,32.0,B,United States
718191,Dark-eyed Junco,https://xeno-canto.org/718191/download,108.0,B,United States
718167,Dark-eyed Junco,https://xeno-canto.org/718167/download,15.0,B,United States
718153,Dark-eyed Junco,https://xeno-canto.org/718153/download,24.0,B,United States
716061,Dark-eyed Junco,https://xeno-canto.org/716061/download,21.0,B,United States
714338,Dark-eyed Junco,https://xeno-canto.org/714338/download,18.0,B,United States
714337,Dark-eyed Junco,https://xeno-canto.org/714337/download,17.0,B,United States
714315,Dark-eyed Junco,https://xeno-canto.org/714315/download,79.0,B,United States
713868,Dark-eyed Junco,https://xeno-canto.org/713868/download,23.0,B,United States
710152,Dark-eyed Junco,https://xeno-canto.org/710152/download,25.0,B,United States
705111,Dark-eyed Junco,https://xeno-canto.org/705111/download,31.0,B,United States
703742,Dark-eyed Junco,https://xeno-canto.org/703742/download,39.0,B,United States
694240,Dark-eyed Junco,https://xeno-canto.org/694240/download,64.0,B,Canada
691317,Dark-eyed Junco,https://xeno-canto.org/691317/download,107.0,B,United States
680356,Dark-eyed Junco,https://xeno-canto.org/680356/download,13.0,B,United States
669690,Dark-eyed Junco,https://xeno-canto.org/669690/download,39.0,B,United States
660594,Dark-eyed Junco,https://xeno-canto.org/660594/download,24.0,B,United States
660255,Dark-eyed Junco,https://xeno-canto.org/660255/download,21.0,B,United States
657208,Dark-eyed Junco,https://xeno-canto.org/657208/download,23.0,B,United States
657207,Dark-eyed Junco,https://xeno-canto.org/657207/download,43.0,B,United States
652402,Dark-eyed Junco,https://xeno-canto.org/652402/download,21.0,B,Canada
648078,Dark-eyed Junco,https://xeno-canto.org/648078/download,22.0,B,Canada
638299,Dark-eyed Junco,https://xeno-canto.org/638299/download,107.0,B,United States
636426,Dark-eyed Junco,https://xeno-canto.org/636426/download,45.0,B,Canada
636424,Dark-eyed Junco,https://xeno-canto.org/636424/download,61.0,B,Canada
636156,Dark-eyed Junco,https://xeno-canto.org/636156/download,56.0,B,Canada
636026,Dark-eyed Junco,https://xeno-canto.org/636026/download,85.0,B,United States
634303,Dark-eyed Junco,https://xeno-canto.org/634303/download,116.0,B,United States
632617,Dark-eyed Junco,https://xeno-canto.org/632617/download,27.0,B,United States
631651,Dark-eyed Junco,https://xeno-canto.org/631651/download,24.0,B,United States
628059,Dark-eyed Junco,https://xeno-canto.org/628059/download,66.0,B,United States
628056,Dark-eyed Junco,https://xeno-canto.org/628056/download,31.0,B,United States
628052,Dark-eyed Junco,https://xeno-canto.org/628052/download,108.0,B,United States
611019,Dark-eyed Junco,https://xeno-canto.org/611019/download,41.0,B,United States
605844,Dark-eyed Junco,https://xeno-canto.org/605844/download,100.0,B,United States
605343,Dark-eyed Junco,https://xeno-canto.org/605343/download,45.0,B,United States
604956,Dark-eyed Junco,https://xeno-canto.org/604956/download,58.0,B,United States
601092,Dark-eyed Junco,https://xeno-canto.org/601092/download,39.0,B,Canada
600771,Dark-eyed Junco,https://xeno-canto.org/600771/download,71.0,B,United States
600767,Dark-eyed Junco,https://xeno-canto.org/600767/download,51.0,B,United States
582574,Dark-eyed Junco,https://xeno-canto.org/582574/download,33.0,B,United States
582530,Dark-eyed Junco,https://xeno-canto.org/582530/download,25.0,B,United States
578965,Dark-eyed Junco,https://xeno-canto.org/578965/download,28.0,B,United States
578504,Dark-eyed Junco,https://xeno-canto.org/578504/download,48.0,B,United States
571074,Dark-eyed Junco,https://xeno-canto.org/571074/download,44.0,B,United States
571055,Dark-eyed Junco,https://xeno-canto.org/571055/download,42.0,B,United States
571052,Dark-eyed Junco,https://xeno-canto.org/571052/download,10.0,B,United States
570242,Dark-eyed Junco,https://xeno-canto.org/570242/download,33.0,B,United States
567924,Dark-eyed Junco,https://xeno-canto.org/567924/download,86.0,B,United States
563732,Dark-eyed Junco,https://xeno-canto.org/563732/download,75.0,B,United States
563730,Dark-eyed Junco,https://xeno-canto.org/563730/download,88.0,B,United States
563644,Dark-eyed Junco,https://xeno-canto.org/563644/download,27.0,B,United States
561763,Dark-eyed Junco,https://xeno-canto.org/561763/download,43.0,B,United States
554504,Dark-eyed Junco,https://xeno-canto.org/554504/download,25.0,B,United States
554463,Dark-eyed Junco,https://xeno-canto.org/554463/download,25.0,B,United States
553357,Dark-eyed Junco,https://xeno-canto.org/553357/download,17.0,B,United States
553317,Dark-eyed Junco,https://xeno-canto.org/553317/download,17.0,B,United States
539422,Dark-eyed Junco,https://xeno-canto.org/539422/download,52.0,B,United States
538591,Dark-eyed Junco,https://xeno-canto.org/538591/download,36.0,B,United States
483713,Dark-eyed Junco,https://xeno-canto.org/483713/download,37.0,B,United States
481068,Dark-eyed Junco,https://xeno-canto.org/481068/download,21.0,B,United States
479476,Dark-eyed Junco,https://xeno-canto.org/479476/download,67.0,B,United States
474561,Dark-eyed Junco,https://xeno-canto.org/474561/download,13.0,B,United States
473421,Dark-eyed Junco,https://xeno-canto.org/473421/download,39.0,B,United States
467320,Dark-eyed Junco,https://xeno-canto.org/467320/download,63.0,B,United States
449495,Dark-eyed Junco,https://xeno-canto.org/449495/download,82.0,B,United States
445568,Dark-eyed Junco,https://xeno-canto.org/445568/download,118.0,B,Canada
444869,Dark-eyed Junco,https://xeno-canto.org/444869/download,56.0,B,United States
433230,Dark-eyed Junco,https://xeno-canto.org/433230/download,17.0,B,United States
421265,Dark-eyed Junco,https://xeno-canto.org/421265/download,29.0,B,United States
415745,Dark-eyed Junco,https://xeno-canto.org/415745/download,89.0,B,United States
413015,Dark-eyed Junco,https://xeno-canto.org/413015/download,42.0,B,United States
409014,Dark-eyed Junco,https://xeno-canto.org/409014/download,15.0,B,United States
408768,Dark-eyed Junco,https://xeno-canto.org/408768/download,41.0,B,United States
408653,Dark-eyed Junco,https://xeno-canto.org/408653/download,61.0,B,United States
408142,Dark-eyed Junco,https://xeno-canto.org/408142/download,13.0,B,United States
406259,Dark-eyed Junco,https://xeno-canto.org/406259/download,77.0,B,United States
404296,Dark-eyed Junco,https://xeno-canto.org/404296/download,54.0,B,United States
391425,Dark-eyed Junco,https://xeno-canto.org/391425/download,26.0,B,United States
382749,Dark-eyed Junco,https://xeno-canto.org/382749/download,12.0,B,Canada
379274,Dark-eyed Junco,https://xeno-canto.org/379274/download,52.0,B,United States
379007,Dark-eyed Junco,https://xeno-canto.org/379007/download,56.0,B,Canada
377735,Dark-eyed Junco,https://xeno-canto.org/377735/download,34.0,B,United States
373781,Dark-eyed Junco,https://xeno-canto.org/373781/download,112.0,B,United States
371882,Dark-eyed Junco,https://xeno-canto.org/371882/download,15.0,B,United States
369695,Dark-eyed Junco,https://xeno-canto.org/369695/download,42.0,B,United States
369689,Dark-eyed Junco,https://xeno-canto.org/369689/download,21.0,B,United States
368608,Dark-eyed Junco,https://xeno-canto.org/368608/download,46.0,B,United States
368497,Dark-eyed Junco,https://xeno-canto.org/368497/download,18.0,B,United States
367058,Dark-eyed Junco,https://xeno-canto.org/367058/download,23.0,B,United States
363228,Dark-eyed Junco,https://xeno-canto.org/363228/download,98.0,B,United States
363160,Dark-eyed Junco,https://xeno-canto.org/363160/download,33.0,B,United States
362429,Dark-eyed Junco,https://xeno-canto.org/362429/download,25.0,B,United States
362348,Dark-eyed Junco,https://xeno-canto.org/362348/download,56.0,B,United States
362028,Dark-eyed Junco,https://xeno-canto.org/362028/download,10.0,B,United States
353695,Dark-eyed Junco,https://xeno-canto.org/353695/download,26.0,B,United States
340518,Dark-eyed Junco,https://xeno-canto.org/340518/download,48.0,B,United States
324192,Dark-eyed Junco,https://xeno-canto.org/324192/download,40.0,B,United States
323892,Dark-eyed Junco,https://xeno-canto.org/323892/download,26.0,B,United States
323210,Dark-eyed Junco,https://xeno-canto.org/323210/download,18.0,B,United States
323024,Dark-eyed Junco,https://xeno-canto.org/323024/download,49.0,B,United States
321210,Dark-eyed Junco,https://xeno-canto.org/321210/download,14.0,B,United States
319370,Dark-eyed Junco,https://xeno-canto.org/319370/download,31.0,B,Canada
314957,Dark-eyed Junco,https://xeno-canto.org/314957/download,58.0,B,United States
314047,Dark-eyed Junco,https://xeno-canto.org/314047/download,21.0,B,United States
313672,Dark-eyed Junco,https://xeno-canto.org/313672/download,26.0,B,United States
313196,Dark-eyed Junco,https://xeno-canto.org/313196/download,31.0,B,United States
309041,Dark-eyed Junco,https://xeno-canto.org/309041/download,10.0,B,Canada
306660,Dark-eyed Junco,https://xeno-canto.org/306660/download,49.0,B,United States
293801,Dark-eyed Junco,https://xeno-canto.org/293801/download,96.0,B,United States
292089,Dark-eyed Junco,https://xeno-canto.org/292089/download,15.0,B,United States
289724,Dark-eyed Junco,https://xeno-canto.org/289724/download,38.0,B,United States
289053,Dark-eyed Junco,https://xeno-canto.org/289053/download,68.0,B,United States
288004,Dark-eyed Junco,https://xeno-canto.org/288004/download,16.0,B,United States
287996,Dark-eyed Junco,https://xeno-canto.org/287996/download,11.0,B,United States
287575,Dark-eyed Junco,https://xeno-canto.org/287575/download,32.0,B,Netherlands
283696,Dark-eyed Junco,https://xeno-canto.org/283696/download,32.0,B,United States
283695,Dark-eyed Junco,https://xeno-canto.org/283695/download,19.0,B,United States
277814,Dark-eyed Junco,https://xeno-canto.org/277814/download,13.0,B,United States
277801,Dark-eyed Junco,https://xeno-canto.org/277801/download,19.0,B,United States
269461,Dark-eyed Junco,https://xeno-canto.org/269461/download,62.0,B,United States
269107,Dark-eyed Junco,https://xeno-canto.org/269107/download,30.0,B,United States
269060,Dark-eyed Junco,https://xeno-canto.org/269060/download,73.0,B,United States
269055,Dark-eyed Junco,https://xeno-canto.org/269055/download,62.0,B,United States
269019,Dark-eyed Junco,https://xeno-canto.org/269019/download,54.0,B,United States
253373,Dark-eyed Junco,https://xeno-canto.org/253373/download,67.0,B,United States
244413,Dark-eyed Junco,https://xeno-canto.org/244413/download,23.0,B,United States
234347,Dark-eyed Junco,https://xeno-canto.org/234347/download,19.0,B,United States
224752,Dark-eyed Junco,https://xeno-canto.org/224752/download,23.0,B,United States
224751,Dark-eyed Junco,https://xeno-canto.org/224751/download,32.0,B,United States
